tweet_id,user_id,screen_name,created_at,favorite_count,retweet_count,text,truncated_tweet,retweet
1.23E+18,2904112697,MMC_Global,3/3/20 15:00,13,1,"※Businesses must be proactive in their efforts, just as we＊ve seen governments around the world be thus far.§ ~ @DanKanDC, @MMC_Global. Find out how to get ahead of the #Coronavirus threat by watching @MarshGlobal's recent webinar: https://t.co/0oxUCeUtCj #health #healthcare https://t.co/jKNURXG6aR","※Businesses must be proactive in their efforts, just as we＊ve seen governments around the world be thus far.§ ~ @DanKanDC, @MMC_Global. Find out how to get ahead of the #Coronavirus threat by watching @MarshGlobal's recent webinar: https://t.co/0oxUCeUtCj #health #healthcare https://t.co/jKNURXG6aR",original
1.23E+18,32570672,etrade,3/3/20 15:11,4,2,Pandemic fears sank stocks in late February. What＊s on the horizon for markets?,Pandemic fears sank stocks in late February. What＊s on the horizon for markets?,original
1.23E+18,151998296,MoodysInvSvc,3/3/20 15:55,3,2,"The #coronavirus outbreak will weaken first-quarter earnings for North American #chemical companies with significant sales in China or large production facilities based there. 

Learn more about the credit effects of the coronavirus: https://t.co/QYj3TH5GTV https://t.co/QWdhaq92Tp","The #coronavirus outbreak will weaken first-quarter earnings for North American #chemical companies with significant sales in China or large production facilities based there. 

Learn more about the credit effects of the coronavirus: https://t.co/QYj3TH5GTV https://t.co/QWdhaq92Tp",original
1.23E+18,34715589,firstrepublic,3/3/20 16:00,0,0,U.S. equities fall into correction territory as the COVID-19 outbreak spreads beyond China. Full Recap: https://t.co/9OJj927Upv https://t.co/cj2gfAJ7lq,U.S. equities fall into correction territory as the COVID-19 outbreak spreads beyond China. Full Recap: https://t.co/9OJj927Upv https://t.co/cj2gfAJ7lq,original
1.23E+18,37687077,Cigna,3/3/20 16:07,14,5,"Cigna Foundation donating up to $300,000 to Give2Asia to help patients and health care providers directly affected by the novel coronavirus. https://t.co/pp5dko11oD #CignaFoundation #CignaNews https://t.co/bk1XOIdk6P","Cigna Foundation donating up to $300,000 to Give2Asia to help patients and health care providers directly affected by the novel coronavirus. https://t.co/pp5dko11oD #CignaFoundation #CignaNews https://t.co/bk1XOIdk6P",original
1.23E+18,17610945,HenrySchein,3/3/20 16:21,0,0,"@GSoparkar @WHO (1) Hi Gerald. Thanks for sharing. To clarify, Henry Schein is working to equitably distribute items in short supply to existing customers and to act responsibly in helping health care providers combat the outbreak. To that end, we have instituted a number of procedures related","@GSoparkar @WHO (1) Hi Gerald. Thanks for sharing. To clarify, Henry Schein is working to equitably distribute items in short supply to existing customers and to act responsibly in helping health care providers combat the outbreak. To that end, we have instituted a number of procedures related",original
1.23E+18,166042524,AveryDennison,3/3/20 16:21,8,1,"In support of our colleagues in mainland China and Hong Kong who are combating the coronavirus, our employees from around the globe joined forces to share words of encouragement. Stay strong! Full story: https://t.co/tuCnVLjOYq #togetherAD https://t.co/5EFEDqD7OR","In support of our colleagues in mainland China and Hong Kong who are combating the coronavirus, our employees from around the globe joined forces to share words of encouragement. Stay strong! Full story: https://t.co/tuCnVLjOYq #togetherAD https://t.co/5EFEDqD7OR",original
1.23E+18,33606835,PitneyBowes,3/3/20 16:30,0,0,"[#谷v谷nement] En raison d'une interdiction 角 l＊谷gard des 谷v豕nements r谷unissant +5000 personnes en milieu confin谷, du fait de la propagation du Covid-19, le salon #Documation2020 est report谷. Rendez-vous du 26 au 28/05 角 la Pte de Versailles, stand C83  : https://t.co/NPcMR21QwC https://t.co/WhSwzR2oF0","[#谷v谷nement] En raison d'une interdiction 角 l＊谷gard des 谷v豕nements r谷unissant +5000 personnes en milieu confin谷, du fait de la propagation du Covid-19, le salon #Documation2020 est report谷. Rendez-vous du 26 au 28/05 角 la Pte de Versailles, stand C83  : https://t.co/NPcMR21QwC https://t.co/WhSwzR2oF0",original
1.23E+18,337847812,FTI_Global,3/3/20 17:00,2,1,How long could it take the global economy to rebound from #coronavirus? Gene Podkaminer shares his thoughts: https://t.co/fP3b3Xo7E1 https://t.co/jxlweGtYGf,How long could it take the global economy to rebound from #coronavirus? Gene Podkaminer shares his thoughts: https://t.co/fP3b3Xo7E1 https://t.co/jxlweGtYGf,original
1.23E+18,23077762,Regeneron,3/3/20 17:05,92,51,We shared our current timeline for COVID-19 drug discovery/development yesterday at #CowenHealthCare and the White House: https://t.co/pa1PCpyKTz,We shared our current timeline for COVID-19 drug discovery/development yesterday at #CowenHealthCare and the White House: https://t.co/pa1PCpyKTz,original
1.23E+18,48402711,unisyscorp,3/3/20 17:14,0,2,"A wrap up of @RSAConference #2020: from #Coronavirus to the #USelection

https://t.co/Tvfez1ijXl @tomtalks @unisyscorp @RSAsecurity https://t.co/0Yl3m1SO04","RT @InformationAge: A wrap up of @RSAConference #2020: from #Coronavirus to the #USelection

https://t.co/Tvfez1ijXl @tomtalks @unisyscorp＃",retweet
1.23E+18,23756134,blackrock,3/3/20 17:15,12,6,We have updated our market views due to the #coronavirus outbreak and efforts to contain it. Read our weekly commentary for more: https://t.co/ka5szrRDXs #investing https://t.co/Uug6KYuyvU,We have updated our market views due to the #coronavirus outbreak and efforts to contain it. Read our weekly commentary for more: https://t.co/ka5szrRDXs #investing https://t.co/Uug6KYuyvU,original
1.23E+18,634100844,ComericaBank,3/3/20 17:41,0,1,#Economic Alert: Fed announces emergency Fed Funds #ratecut of 50 basis points as #coronavirus poses evolving risk to economic activity. https://t.co/8IMQhK1XyH https://t.co/qt47MrFhAE,RT @Comerica_Econ: #Economic Alert: Fed announces emergency Fed Funds #ratecut of 50 basis points as #coronavirus poses evolving risk to ec＃,retweet
1.23E+18,17396865,SVB_Financial,3/3/20 17:55,5,4,"Our CEO Greg Becker sat down with @nbcbayarea's @ScottMcGrew to discuss Silicon Valley Bank, working with #startups and the coronavirus. 

Listen to the new Sand Hill Road podcast to hear their full conversation <U+2935><U+FE0F> https://t.co/lBlnnOwsBE","Our CEO Greg Becker sat down with @nbcbayarea's @ScottMcGrew to discuss Silicon Valley Bank, working with #startups and the coronavirus. 

Listen to the new Sand Hill Road podcast to hear their full conversation <U+2935><U+FE0F> https://t.co/lBlnnOwsBE",original
1.23E+18,256225105,cardinalhealth,3/3/20 18:00,0,0,Pre-book your flu vaccine orders by March 31 for the 2020-2021 season to take advantage of these incentives. Visit our Flu Care portal to pre-book your order today. https://t.co/fdaOT96BSk https://t.co/dSXXazIr1P,Pre-book your flu vaccine orders by March 31 for the 2020-2021 season to take advantage of these incentives. Visit our Flu Care portal to pre-book your order today. https://t.co/fdaOT96BSk https://t.co/dSXXazIr1P,original
1.23E+18,423476395,Stericycle_Inc,3/3/20 18:24,0,1,"@Stericycle_Inc＊s Regulatory and Safety teams have been monitoring the outbreak of COVID-19, particularly developments made in infection control related to the proper management of medical waste generated during treatment of patients infected w/ the virus: https://t.co/wRmB3daUyP https://t.co/QdfCNUXsxF","RT @RXinsider: @Stericycle_Inc＊s Regulatory and Safety teams have been monitoring the outbreak of COVID-19, particularly developments made＃",retweet
1.23E+18,16827489,CBOE,3/3/20 18:24,3,3,"The S&amp;P 500 Index quickly shrugs off this morning's rate cut from the fed and swings 90 points to being down on the day, the $VIX Index rises back to 34 level, &amp; Michael Palmer continues to see the #coronavirus overshadow tonight's #SuperTuesday Democratic primaries. https://t.co/aXfsyfFlSt","The S&amp;P 500 Index quickly shrugs off this morning's rate cut from the fed and swings 90 points to being down on the day, the $VIX Index rises back to 34 level, &amp; Michael Palmer continues to see the #coronavirus overshadow tonight's #SuperTuesday Democratic primaries. https://t.co/aXfsyfFlSt",original
1.23E+18,27688803,INTLFCStone,3/3/20 18:30,1,2,What is the possible impact of China＊s #coronavirus outbreak had on the phase one trade deal? Tune into @ArlanFF101＊s #WASDE webinar to catch up on #COVID19 and its potential economic impacts. https://t.co/w3GZGUnEkk #oatt,What is the possible impact of China＊s #coronavirus outbreak had on the phase one trade deal? Tune into @ArlanFF101＊s #WASDE webinar to catch up on #COVID19 and its potential economic impacts. https://t.co/w3GZGUnEkk #oatt,original
1.23E+18,16827489,CBOE,3/3/20 19:57,2,1,James Walton of @RiverMercantile explains why #Covid_19 is currently a top concern for investors. #CboeRMC #RMCInsights https://t.co/zOfJYC2hSp,James Walton of @RiverMercantile explains why #Covid_19 is currently a top concern for investors. #CboeRMC #RMCInsights https://t.co/zOfJYC2hSp,original
1.23E+18,18639734,Nasdaq,3/3/20 20:41,0,8,"Markets are responding to the coronavirus as they should〞allocating capital to the most promising solutions, writes @adenatfriedman, president and CEO of @Nasdaq  https://t.co/Ge5wkr8WBi","RT @WSJopinion: Markets are responding to the coronavirus as they should〞allocating capital to the most promising solutions, writes @adenat＃",retweet
1.23E+18,253167239,GoldmanSachs,3/3/20 20:45,21,12,Why are central banks acting in the face of the #COVID19 outbreak? @AllisonNathanGS discusses with $GS' chief economist Jan Hatzius in the latest ※Top of Mind at Goldman Sachs§ #podcast: https://t.co/ctm8XPTw93 https://t.co/3aecK7n5rv,Why are central banks acting in the face of the #COVID19 outbreak? @AllisonNathanGS discusses with $GS' chief economist Jan Hatzius in the latest ※Top of Mind at Goldman Sachs§ #podcast: https://t.co/ctm8XPTw93 https://t.co/3aecK7n5rv,original
1.23E+18,263806268,UHS_Inc,3/3/20 20:58,1,0,Did you know that COVID-19 (coronavirus disease 2019) is spread mainly from person-to-person? Learn more from @CDCgov at https://t.co/4r5WhhmwBB. https://t.co/8f0j3oef9i,Did you know that COVID-19 (coronavirus disease 2019) is spread mainly from person-to-person? Learn more from @CDCgov at https://t.co/4r5WhhmwBB. https://t.co/8f0j3oef9i,original
1.23E+18,123675833,GallagherGlobal,3/3/20 21:02,2,4,"Gallagher＊s experts are here to support you in the development and implementation of risk management policies and procedures during a pandemic. #Coronavirus<U+00A0>
https://t.co/lpTUjYMto9 https://t.co/lvX82G2RwN","Gallagher＊s experts are here to support you in the development and implementation of risk management policies and procedures during a pandemic. #Coronavirus<U+00A0>
https://t.co/lpTUjYMto9 https://t.co/lvX82G2RwN",original
1.23E+18,511068440,CloroxCo,3/3/20 21:52,0,0,"@SlimG72178257 @CDCgov @CDCemergency @Clorox @CBSNews @cnnbrk @COVID19Update @nowthisnews @BreakingNews @KKTV11News @8NewsNow @WHO Hi @SlimG72178257, @Clorox disinfecting wipes have shown effectiveness against viruses similar to this coronavirus strain on hard, nonporous surfaces. Per the EPA Emerging Pathogen Policy, these products can be used against the new coronavirus when used as directed.","@SlimG72178257 @CDCgov @CDCemergency @Clorox @CBSNews @cnnbrk @COVID19Update @nowthisnews @BreakingNews @KKTV11News @8NewsNow @WHO Hi @SlimG72178257, @Clorox disinfecting wipes have shown effectiveness against viruses similar to this coronavirus strain on hard, nonporous surfaces. Per the EPA Emerging Pathogen Policy, these products can be used against the new coronavirus when used as directed.",original
1.23E+18,164011937,ameriprise,3/3/20 22:11,5,6,"Coronavirus slammed the world economy last week. The markets will eventually recover, but the timing is uncertain, according to Chief Market Strategist David Joy. https://t.co/4yS2TfBzfl","Coronavirus slammed the world economy last week. The markets will eventually recover, but the timing is uncertain, according to Chief Market Strategist David Joy. https://t.co/4yS2TfBzfl",original
1.23E+18,3240203521,Oaktree,3/3/20 23:47,129,50,"In his latest memo, @HowardMarksBook shares his questions, guesses, observations and inferences to help make sense of the potential impact of the coronavirus outbreak on global economies and markets. Read/subscribe: https://t.co/iUSTt6ZmQM #OaktreeInsights https://t.co/oe1BVEVgJf","In his latest memo, @HowardMarksBook shares his questions, guesses, observations and inferences to help make sense of the potential impact of the coronavirus outbreak on global economies and markets. Read/subscribe: https://t.co/iUSTt6ZmQM #OaktreeInsights https://t.co/oe1BVEVgJf",original
1.24E+18,20457806,JNJNews,3/4/20 0:19,84,26,"Dr. Paul Stoffels, Vice Chairman of the Executive Committee &amp; CSO, #JNJ &amp; @PasteurUS honoree has spent his career working to accelerate solutions to global health crises such as the #COVID19 outbreak. Watch to learn about his lifelong commitment to helping those who need it most. https://t.co/MMJo0aw8uq","Dr. Paul Stoffels, Vice Chairman of the Executive Committee &amp; CSO, #JNJ &amp; @PasteurUS honoree has spent his career working to accelerate solutions to global health crises such as the #COVID19 outbreak. Watch to learn about his lifelong commitment to helping those who need it most. https://t.co/MMJo0aw8uq",original
